Wrd,posAsm,posEng,IdeaID,Meanings
কটগদ্,কৃদন্ত বিশেষ্য,Verbal Noun,8660,"কেৰেপ,কেৰাহি,কটাহি,পৰোৱা"
গেন্দাই,কৃদন্ত বিশেষ্য,Verbal Noun,8660,"কেৰেপ,কেৰাহি,কটাহি,পৰোৱা"
চক্ষুদান,কৃদন্ত বিশেষ্য,Verbal Noun,8673,"নেত্ৰদান,eye donation"
নেত্ৰদান,কৃদন্ত বিশেষ্য,Verbal Noun,8673,"চক্ষুদান,eye donation"
চুলিয়াচুলি,কৃদন্ত বিশেষ্য,Verbal Noun,8710,"কেশা-কেশি,কেশাকেলী"
কেশা-কেশি,কৃদন্ত বিশেষ্য,Verbal Noun,8710,"চুলিয়াচুলি,কেশাকেলী"
কেশাকেলী,কৃদন্ত বিশেষ্য,Verbal Noun,8710,"চুলিয়াচুলি,কেশা-কেশি"
চুচুক চামাক,কৃদন্ত বিশেষ্য,Verbal Noun,8712,"আমঠা-আমঠি,লাজ ভাৱ,hesitating"
আমঠা-আমঠি,কৃদন্ত বিশেষ্য,Verbal Noun,8712,"চুচুক চামাক,লাজ ভাৱ,hesitating"
লাজ ভাৱ,কৃদন্ত বিশেষ্য,Verbal Noun,8712,"চুচুক চামাক,আমঠা-আমঠি,hesitating"
অ’ভাৰছিয়াৰ,কৃদন্ত বিশেষ্য,Verbal Noun,8756,"অধিদৰ্শক,overseer"
অধিদৰ্শক,কৃদন্ত বিশেষ্য,Verbal Noun,8756,"অ’ভাৰছিয়াৰ,overseer"
দ্বিৰুক্তি,কৃদন্ত বিশেষ্য,Verbal Noun,8793,"পুনৰুক্তি,repetition,tautology"
পুনৰুক্তি,কৃদন্ত বিশেষ্য,Verbal Noun,8793,"দ্বিৰুক্তি,repetition,tautology"
অনুনাসিকতা,কৃদন্ত বিশেষ্য,Verbal Noun,8836,"nasalization,অনুনাসিকীভৱন"
অনুনাসিকীভৱন,কৃদন্ত বিশেষ্য,Verbal Noun,8836,"অনুনাসিকতা,nasalization"
ছাটাই,কৃদন্ত বিশেষ্য,Verbal Noun,8884,retrenchment
নিৰ্বীজন,কৃদন্ত বিশেষ্য,Verbal Noun,8890,"জীৱাণুশূন্যকৰণ,জীৱাণুমুক্তকৰণ,বীজাণুমুক্তকৰণ,নিৰ্বীজকৰণ"
জীৱাণুশূন্যকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8890,"নিৰ্বীজন,জীৱাণুমুক্তকৰণ,বীজাণুমুক্তকৰণ,নিৰ্বীজকৰণ"
জীৱাণুমুক্তকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8890,"নিৰ্বীজন,জীৱাণুশূন্যকৰণ,বীজাণুমুক্তকৰণ,নিৰ্বীজকৰণ"
বীজাণুমুক্তকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8890,"নিৰ্বীজন,জীৱাণুশূন্যকৰণ,জীৱাণুমুক্তকৰণ,নিৰ্বীজকৰণ"
নিৰ্বীজকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8890,"নিৰ্বীজন,জীৱাণুশূন্যকৰণ,জীৱাণুমুক্তকৰণ,বীজাণুমুক্তকৰণ"
পক্ষপাতিত্ব,কৃদন্ত বিশেষ্য,Verbal Noun,8922,"পক্ষপাতিতা,ভিনপৰ,পক্ষপাত,পক্ষপাত-দুষ্টতা"
পক্ষপাতিতা,কৃদন্ত বিশেষ্য,Verbal Noun,8922,"পক্ষপাতিত্ব,ভিনপৰ,পক্ষপাত,পক্ষপাত-দুষ্টতা"
ভিনপৰ,কৃদন্ত বিশেষ্য,Verbal Noun,8922,"পক্ষপাতিত্ব,পক্ষপাতিতা,পক্ষপাত,পক্ষপাত-দুষ্টতা"
পক্ষপাত,কৃদন্ত বিশেষ্য,Verbal Noun,8922,"পক্ষপাতিত্ব,পক্ষপাতিতা,ভিনপৰ,পক্ষপাত-দুষ্টতা"
পক্ষপাত-দুষ্টতা,কৃদন্ত বিশেষ্য,Verbal Noun,8922,"পক্ষপাতিত্ব,পক্ষপাতিতা,ভিনপৰ,পক্ষপাত"
প্লাষ্টিক্ চাৰ্জাৰী,কৃদন্ত বিশেষ্য,Verbal Noun,8939,plastic surgery
ভুমুকি,কৃদন্ত বিশেষ্য,Verbal Noun,8941,glimpse
কুম্ভীলক বৃত্তি,কৃদন্ত বিশেষ্য,Verbal Noun,9032,plagiarism
মঞ্চসজ্জা,কৃদন্ত বিশেষ্য,Verbal Noun,9035,stage decoration
কথাৰ মহলা,কৃদন্ত বিশেষ্য,Verbal Noun,9059,chin wag
বিলিকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,9086,delivery
গতাওঁতা,কৃদন্ত বিশেষ্য,Verbal Noun,9087,"শোধাওঁতা,সমৰ্পিতা,গতাগত,deliverer"
শোধাওঁতা,কৃদন্ত বিশেষ্য,Verbal Noun,9087,"গতাওঁতা,সমৰ্পিতা,গতাগত,deliverer"
সমৰ্পিতা,কৃদন্ত বিশেষ্য,Verbal Noun,9087,"গতাওঁতা,শোধাওঁতা,গতাগত,deliverer"
গতাগত,কৃদন্ত বিশেষ্য,Verbal Noun,9087,"গতাওঁতা,শোধাওঁতা,সমৰ্পিতা,deliverer"
পাটী-মুতুৰা,কৃদন্ত বিশেষ্য,Verbal Noun,9089,bed-wetting
জপ,কৃদন্ত বিশেষ্য,Verbal Noun,9111,japa
জাগৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,9134,"জাগৃতি,জাগৰ,wakefulness"
জাগৃতি,কৃদন্ত বিশেষ্য,Verbal Noun,9134,"জাগৰণ,জাগৰ,wakefulness"
জাগৰ,কৃদন্ত বিশেষ্য,Verbal Noun,9134,"জাগৰণ,জাগৃতি,wakefulness"
ফাউল,কৃদন্ত বিশেষ্য,Verbal Noun,9155,foul
নৌকাবিহাৰ,কৃদন্ত বিশেষ্য,Verbal Noun,9174,"নৌকাবিলাস,boating,cruise"
নৌকাবিলাস,কৃদন্ত বিশেষ্য,Verbal Noun,9174,"নৌকাবিহাৰ,boating,cruise"
অগ্নিসংযোগ অপৰাধ,কৃদন্ত বিশেষ্য,Verbal Noun,9186,"গৃহদাহ অপৰাধ,arson"
গৃহদাহ অপৰাধ,কৃদন্ত বিশেষ্য,Verbal Noun,9186,"অগ্নিসংযোগ অপৰাধ,arson"
কূটনাট,কৃদন্ত বিশেষ্য,Verbal Noun,9229,"কূটনীয়া কথা,লগনীয়া কথা,টুটকীয়া কথা,টোটক"
কূটনীয়া কথা,কৃদন্ত বিশেষ্য,Verbal Noun,9229,"কূটনাট,লগনীয়া কথা,টুটকীয়া কথা,টোটক"
লগনীয়া কথা,কৃদন্ত বিশেষ্য,Verbal Noun,9229,"কূটনাট,কূটনীয়া কথা,টুটকীয়া কথা,টোটক"
টুটকীয়া কথা,কৃদন্ত বিশেষ্য,Verbal Noun,9229,"কূটনাট,কূটনীয়া কথা,লগনীয়া কথা,টোটক"
টোটক,কৃদন্ত বিশেষ্য,Verbal Noun,9229,"কূটনাট,কূটনীয়া কথা,লগনীয়া কথা,টুটকীয়া কথা"
মগজু প্ৰক্ষালন,কৃদন্ত বিশেষ্য,Verbal Noun,9262,brain washing
কিঙ্কৰালি,কৃদন্ত বিশেষ্য,Verbal Noun,9299,"চাকৰালি,দাসত্ব,গোলামী,ভৃত্যত্ব"
চাকৰালি,কৃদন্ত বিশেষ্য,Verbal Noun,9299,"কিঙ্কৰালি,দাসত্ব,গোলামী,ভৃত্যত্ব"
দাসত্ব,কৃদন্ত বিশেষ্য,Verbal Noun,9299,"কিঙ্কৰালি,চাকৰালি,গোলামী,ভৃত্যত্ব"
গোলামী,কৃদন্ত বিশেষ্য,Verbal Noun,9299,"কিঙ্কৰালি,চাকৰালি,দাসত্ব,ভৃত্যত্ব"
ভৃত্যত্ব,কৃদন্ত বিশেষ্য,Verbal Noun,9299,"কিঙ্কৰালি,চাকৰালি,দাসত্ব,গোলামী"
দাস্য,কৃদন্ত বিশেষ্য,Verbal Noun,9299,"কিঙ্কৰালি,চাকৰালি,দাসত্ব,গোলামী"
গতাগত,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"আহ-যাহ,অহা-যোৱা,আয়াযাত,গমনাগমন"
আহ-যাহ,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"গতাগত,অহা-যোৱা,আয়াযাত,গমনাগমন"
অহা-যোৱা,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"গতাগত,আহ-যাহ,আয়াযাত,গমনাগমন"
আয়াযাত,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"গতাগত,আহ-যাহ,অহা-যোৱা,গমনাগমন"
গমনাগমন,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"গতাগত,আহ-যাহ,অহা-যোৱা,আয়াযাত"
চলাচল,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"গতাগত,আহ-যাহ,অহা-যোৱা,আয়াযাত"
গতায়াত,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"গতাগত,আহ-যাহ,অহা-যোৱা,আয়াযাত"
যাতায়াত,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"গতাগত,আহ-যাহ,অহা-যোৱা,আয়াযাত"
আহন-যাৱন,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"গতাগত,আহ-যাহ,অহা-যোৱা,আয়াযাত"
আহ-বাহ,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"গতাগত,আহ-যাহ,অহা-যোৱা,আয়াযাত"
চল-কৰ,কৃদন্ত বিশেষ্য,Verbal Noun,9334,"গতাগত,আহ-যাহ,অহা-যোৱা,আয়াযাত"
প্ৰত্যাৱৰ্তন,কৃদন্ত বিশেষ্য,Verbal Noun,9409,"প্ৰত্যাগমন,উলটি,নিবৰ্ত্তন,নিবৰ্তন"
প্ৰত্যাগমন,কৃদন্ত বিশেষ্য,Verbal Noun,9409,"প্ৰত্যাৱৰ্তন,উলটি,নিবৰ্ত্তন,নিবৰ্তন"
উলটি,কৃদন্ত বিশেষ্য,Verbal Noun,9409,"প্ৰত্যাৱৰ্তন,প্ৰত্যাগমন,নিবৰ্ত্তন,নিবৰ্তন"
নিবৰ্ত্তন,কৃদন্ত বিশেষ্য,Verbal Noun,9409,"প্ৰত্যাৱৰ্তন,প্ৰত্যাগমন,উলটি,নিবৰ্তন"
নিবৰ্তন,কৃদন্ত বিশেষ্য,Verbal Noun,9409,"প্ৰত্যাৱৰ্তন,প্ৰত্যাগমন,উলটি,নিবৰ্ত্তন"
ওভতন,কৃদন্ত বিশেষ্য,Verbal Noun,9409,"প্ৰত্যাৱৰ্তন,প্ৰত্যাগমন,উলটি,নিবৰ্ত্তন"
অভ্যুত্থান,কৃদন্ত বিশেষ্য,Verbal Noun,9424,arousal
ৰেগিং,কৃদন্ত বিশেষ্য,Verbal Noun,9503,ragging
ৰিগিং,কৃদন্ত বিশেষ্য,Verbal Noun,9504,rigging
টিপ্,কৃদন্ত বিশেষ্য,Verbal Noun,9576,"ক্লিক্,click"
ক্লিক্,কৃদন্ত বিশেষ্য,Verbal Noun,9576,"টিপ্,click"
ভীতিপ্ৰদৰ্শন,কৃদন্ত বিশেষ্য,Verbal Noun,9647,blackmail
গল,কৃদন্ত বিশেষ্য,Verbal Noun,9648,goal
ওমলা,কৃদন্ত বিশেষ্য,Verbal Noun,9649,amusement
চিলনী সাঁতোৰ,কৃদন্ত বিশেষ্য,Verbal Noun,9762,"চিলনী সাঁতৰ,backstroke,back crawl"
চিলনী সাঁতৰ,কৃদন্ত বিশেষ্য,Verbal Noun,9762,"চিলনী সাঁতোৰ,backstroke,back crawl"
পুংমৈথুন,কৃদন্ত বিশেষ্য,Verbal Noun,9902,sodomy
পৰ্ব্বতাৰোহণ,কৃদন্ত বিশেষ্য,Verbal Noun,9923,"পৰ্বতাৰোহণ,mountaineering"
পৰ্বতাৰোহণ,কৃদন্ত বিশেষ্য,Verbal Noun,9923,"পৰ্ব্বতাৰোহণ,mountaineering"
কালিয়-দমন,কৃদন্ত বিশেষ্য,Verbal Noun,10073,Kaliya Daman
সুৰ-সংযোজন,কৃদন্ত বিশেষ্য,Verbal Noun,10094,"সুৰাৰোপ,composition"
সুৰাৰোপ,কৃদন্ত বিশেষ্য,Verbal Noun,10094,"সুৰ-সংযোজন,composition"
পাইকাৰী বিক্ৰি,কৃদন্ত বিশেষ্য,Verbal Noun,10129,wholesale
সম্পাদন,কৃদন্ত বিশেষ্য,Verbal Noun,10223,"সম্পাদনা,editing"
সম্পাদনা,কৃদন্ত বিশেষ্য,Verbal Noun,10223,"সম্পাদন,editing"
ভাব-বিনিময়,কৃদন্ত বিশেষ্য,Verbal Noun,10256,interaction
হস্তান্তৰ,কৃদন্ত বিশেষ্য,Verbal Noun,10269,hand over
গতি,কৃদন্ত বিশেষ্য,Verbal Noun,10283,"গমন,খোজ-কাটল,gait,বুলন"
গমন,কৃদন্ত বিশেষ্য,Verbal Noun,10283,"গতি,খোজ-কাটল,gait,বুলন"
বুলন,কৃদন্ত বিশেষ্য,Verbal Noun,10283,"গতি,গমন,খোজ-কাটল,gait"
খোজ-কাটল,কৃদন্ত বিশেষ্য,Verbal Noun,10283,"গতি,গমন,gait,বুলন"
বুলনি,কৃদন্ত বিশেষ্য,Verbal Noun,10283,"গতি,গমন,খোজ-কাটল,gait"
উৰ্ফাল,কৃদন্ত বিশেষ্য,Verbal Noun,10466,"উৰি-পাক,jump"
উৰি-পাক,কৃদন্ত বিশেষ্য,Verbal Noun,10466,"উৰ্ফাল,jump"
বয়কট,কৃদন্ত বিশেষ্য,Verbal Noun,10480,"বৰ্জন,boycott"
বৰ্জন,কৃদন্ত বিশেষ্য,Verbal Noun,10480,"বয়কট,boycott"
পুনৰ্মুদ্ৰন,কৃদন্ত বিশেষ্য,Verbal Noun,10484,reprint
উৰন্ত,কৃদন্ত বিশেষ্য,Verbal Noun,10489,"উৰি থকা,on the fly"
